chr9	136125122	136125387	RPL7A
chr14	103463617	103464114	CDC42BPB
chr11	61630652	61630878	FADS3
chr4	719577	721018	CPLX1
chr20	3183042	3183665	DDRGK1
chr9	138832533	138832899	UBAC1
chr9	124966395	124966700	RBM18
chr15	93610615	93611299	RGMA
chr1	150415716	150415966	TARS2
chr22	44668357	44668587	KIAA1644
chr22	35922638	35922917	RASD2
chr19	4093811	4094079	ZBTB7A
chr1	1376115	1377951	ANKRD65
chr1	12614501	12614741	DHRS3
chr9	34457229	34459331	FAM219A
chr11	124064650	124064956	SCN3B
chr21	45723876	45724398	PFKL
chr3	12926337	12927412	IQSEC1
chr17	42859993	42860211	ADAM11
chr5	6464520	6464790	UBE2QL1
chr1	12071882	12073237	MFN2
chr17	17356384	17356782	RASD1
chr21	27010300	27010501	JAM2
chr3	126131787	126132034	KLF15
chr7	65560053	65560672	ASL
chr8	101504903	101505114	YWHAZ
chr22	29734387	29734721	"GAS2L1,RASL10A"
chr9	134139195	134139497	FAM78A
chr17	37752971	37753270	NEUROD2
chr14	35073623	35073875	EAPP
chr22	18896816	18897186	PRODH
chr10	121551344	121551626	INPP5F
chr11	45771850	45772772	CRY2
chr11	64025715	64025927	BAD
chr15	75861353	75861597	IMP3
chr17	7826740	7827788	CNTROB
chr1	4724656	4725423	AJAP1
chr20	3176287	3176918	DDRGK1
chr8	43002179	43002602	HGSNAT
chr17	72247645	72247891	TTYH2
chr3	49228445	49229017	LAMB2
chr10	93388051	93388419	PPP1R3C
chr19	14010854	14011431	CC2D1A
chr19	14706053	14706613	NDUFB7
chr10	118497136	118497743	HSPA12A
chr17	71278137	71278377	CDC42EP4
chr9	139878070	139878281	PTGDS
chr1	170630357	170631089	PRRX1
chr19	36474671	36474884	SDHAF1
chr20	61896783	61897213	NKAIN4
chr5	159779662	159779874	C1QTNF2
chr19	4094215	4094492	ZBTB7A
chr11	63722104	63722446	COX8A
chr1	20981953	20982153	PINK1
chr9	127129556	127129805	HSPA5
chr17	42154109	42154336	HDAC5
chr1	171871454	171871823	DNM3
chr15	90643252	90643611	IDH2
chr11	132810958	132811265	OPCML
chr10	102040507	102040970	BLOC1S2
chr19	646398	646635	RNF126
chr3	147127898	147128222	ZIC1
chr19	19017996	19018265	UPF1
chr9	128390322	128390752	HSPA5
chr9	140437055	140437421	MRPL41
chr1	46774583	46775051	FAAH
chr19	49126725	49127015	CA11
chr17	61583344	61583599	CYB561
chr6	80578951	80579164	SH3BGRL2
chr16	57543306	57543767	"CIAPIN1,POLR2C"
chr9	140040933	140041383	SSNA1
chr13	100568735	100569870	ZIC5
chr16	58439540	58439817	NDRG4
chr16	29884266	29884536	"CDIPT,KCTD13,TAOK2"
chr19	16195402	16195681	"RAB8A,TPM4"
chr5	176270816	176271497	UNC5A
chr22	38380971	38381205	SOX10
chr1	1192367	1192668	DVL1
chr17	63044631	63044947	GNA13
chr19	49243077	49244114	MAMSTR
chr21	47800470	47800672	PCNT
chr17	9907008	9907675	GAS7
chr19	1126681	1127129	"GPX4,SBNO2"
chr1	21630938	21631287	SH2D5
chr17	38335976	38336549	RAPGEFL1
chr19	51052953	51053368	"LRRC4B,SYT3"
chr4	7209863	7210486	SORCS2
chr2	101039264	101039502	CHST10
chr9	130589275	130589575	CIZ1
chr8	98305597	98307803	TSPYL5
chr8	81159073	81159452	HEY1
chr5	6450314	6450542	UBE2QL1
chr19	2708278	2708480	DIRAS1
chr3	49190381	49192089	LAMB2
chr19	18643103	18644149	FKBP8
chr8	21974597	21975021	HR
chr11	45833507	45833731	CRY2
chr1	3613132	3613701	WRAP73
chr4	88430631	88430865	SPARCL1
chr13	36658282	36658483	DCLK1
chr6	90400354	90400630	SRSF12
chr19	36476179	36476491	"ALKBH6,SDHAF1"
chr5	141902434	141902693	FGF1
chr20	60777890	60778102	PSMA7
chr9	131852059	131852488	CRAT
chr20	34262134	34263160	ROMO1
chr14	35079632	35080108	EAPP
chr6	42890638	42892290	CUL7
chr7	143070561	143070763	FAM131B
chr1	46775397	46775670	FAAH
chr6	39870012	39870263	MOCS1
chr4	6200850	6202694	JAKMIP1
chr6	32976395	32976665	BRD2
chr5	73689391	73689997	ENC1
chr2	73261246	73261990	SMYD5
chr6	44251175	44252547	TMEM151B
chr4	6511241	6512262	JAKMIP1
chr9	140188793	140191422	"NELFB,RNF208"
chr19	1080254	1080666	TMEM259
chr19	47129485	47129758	PRKD2
chr1	9323743	9324312	SPSB1
chr16	29138165	29138433	PRRT2
chr1	241471291	241471619	RGS7
chr17	48690478	48690705	CACNA1G
chr1	6695649	6695888	KLHL21
chr17	74000852	74001198	SRP68
chr20	32502772	32504090	RALY
chr6	118240435	118240815	SLC35F1
chr10	99612151	99612359	GOLGA7B
chr8	22493349	22493859	LGI3
chr17	19532827	19534232	ALDH3A2
chr17	17483107	17483313	RASD1
chr10	102040051	102040333	BLOC1S2
chr16	56970983	56971183	"MT1M,MT1X"
chr8	21939127	21940093	DMTN
chr7	151566489	151566807	ACTR3B
chr20	34267514	34267923	ROMO1
chr7	86866965	86867988	DMTF1
chr16	85004906	85005373	KIAA0513
chr11	73339163	73339364	PLEKHB1
chr8	144869561	144870857	NRBP2
chr10	101938803	101939034	"ERLIN1,HIF1AN"
chr10	71334537	71334811	C10orf35
chr19	5652284	5653394	LONP1
chr9	130589596	130589833	CIZ1
chr20	62116714	62116940	EEF1A2
chr12	45214971	45215412	NELL2
chr17	66254541	66254819	AMZ2
chr1	64962165	64962532	CACHD1
chr14	100222001	100222223	EML1
chr1	1290414	1291213	MXRA8
chr22	50483603	50483931	MLC1
chr2	99085202	99085508	INPP4A
chr2	61803279	61803543	XPO1
chr4	733868	734090	MYL5
chr11	66304608	66304959	CTSF
chr19	29927324	29927533	VSTM2B
chr9	140434636	140435092	MRPL41
chr5	36584319	36584914	SLC1A3
chr3	187551797	187552121	BCL6
chr15	64442096	64442331	TRIP4
chr22	18093930	18094736	ATP6V1E1
chr20	32258109	32258352	NECAB3
chr1	6652310	6652770	KLHL21
chr14	103504673	103504875	CDC42BPB
chr22	39192631	39192865	SUN2
chr3	124477557	124478180	ITGB5
chr16	89035356	89035564	CBFA2T3
chr8	11753360	11753587	CTSB
chr17	5489067	5489267	NLRP1
chr2	219846109	219846331	CDK5R2
chr20	34260520	34260720	ROMO1
chr8	21900381	21900727	FGF17
chr1	154903624	154903846	EFNA1
chr5	43593661	43593881	NNT
chr20	34239929	34240536	ROMO1
chr9	138599187	138600030	KCNT1
chr10	22013188	22014196	CASC10
chr1	32315843	32316048	PTP4A2
chr21	48016994	48018203	S100B
chr11	788984	789214	CEND1
chr8	125560292	125560869	NDUFB9
chr11	66290243	66291203	CTSF
chr20	33576105	33576520	MYH7B
chr20	33957749	33957949	EIF6
chr22	29794700	29794955	GAS2L1
chr8	11615655	11615971	NEIL2
chr12	49171283	49171652	ADCY6
chr20	60740072	60741037	HRH3
chr1	24174978	24175487	PITHD1
chr7	99154957	99155210	FAM200A
chr4	5841456	5842090	JAKMIP1
chr7	158351315	158351864	PTPRN2
chr1	3612824	3613048	WRAP73
chr18	24058474	24058745	KCTD1
chr1	154996840	154997049	"ADAM15,ZBTB7B"
chr4	174109420	174109814	HMGB2
chr12	50275740	50276491	FAIM2
chr14	20999593	20999834	APEX1
